OBJECTID,ISO,NAME_0,NAME_1,VARNAME_1,NL_NAME_1,HASC_1,FIPS_1,CC_1,TYPE_1,ENGTYPE_1,VALIDFR_1,VALIDTO_1,REMARKS_1,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,FIPS_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,TYPE_3,ENGTYPE_3,VALIDFR_3,VALIDTO_3,REMARKS_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,VALIDFR_4,VALIDTO_4,REMARKS_4,NAME_5,TYPE_5,ENGTYPE_5,VALIDFR_5,VALIDTO_5,Shape_Leng,Shape_Area,bngy,psgc_bgy,_count,_sum,_mean
"74537",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Salvacion,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.12137988629,0.00056677291,Salvacion,"160202099",51,51,1
"74542",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Amparo,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.24229876171,0.00187117971,Amparo,"160202006",861,861,1
"74573",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Maibu,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.20588936148,0.00135092627,Maibu,"160202063",204,204,1
"74576",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Don Francisco,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.07823304641,0.00032738446,Don Francisco,"160202102",23,23,1
"74583",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Nong-Nong,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.16362241280,0.00139536170,Nong-nong,"160202096",44,44,1
"74598",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bilay,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.09715384171,0.00049476243,Bilay,"160202021",81,81,1
"74606",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bitan-Agan,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.11346511847,0.00065930738,Bitan-agan,"160202023",27,27,1
"74641",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Tungao,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.51343718606,0.00640804937,Tungao,"160202087",879,879,1
"74643",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Dulag,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.13413997722,0.00085201038,Dulag,"160202094",167,167,1
"74661",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Maguinda,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.14952741714,0.00130732071,Maguinda,"160202060",277,277,1
"74673",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Florida,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.30381229740,0.00149093429,Florida,"160202095",141,141,1
"74678",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Manila de Bugabus,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.20994335421,0.00172767963,Manila de Bugabus,"160202065",323,323,1
"74685",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bugabus,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.11085227595,0.00067805099,Bugabus,"160202026",104,104,1
"74740",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,San Mateo,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.08766745425,0.00034902925,San Mateo,"160202076",111,111,1
